NAME : 400_3
TYPE : EVRP-TW-SPD
DIMENSION : 501
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
0,d,116.371401,39.733083,0.000000000000000,0.000000000000000,0,960,0
1,c,116.641990,40.048796,0.215421214921656,0.041408785078344,0,120,30
2,c,116.381163,39.799075,0.125657153285235,0.132942846714765,120,180,30
3,c,116.117985,40.045386,0.008656900173953,0.254578099826047,60,180,30
4,c,116.531842,39.829494,0.076782034212917,0.112743965787083,120,210,30
5,c,116.399156,40.045214,0.100814750211548,0.051595249788452,120,180,30
6,c,116.619314,40.118343,0.181098417301596,0.008441582698404,150,180,30
7,c,116.322121,39.954517,0.111143283387867,0.057586716612133,180,210,30
8,c,116.302773,40.105816,0.059993594158563,0.097641405841437,60,150,30
9,c,116.502193,40.009199,0.006456299555069,0.000043700444931,30,90,30
10,c,116.687858,39.973475,0.131350943746312,0.084159056253688,0,60,30
11,c,116.526286,39.747875,0.000715615317981,0.003604384682019,120,150,30
12,c,116.417559,39.969415,0.007697298802812,0.000902701197188,60,180,30
13,c,116.490602,39.963339,0.151298442683446,0.019336557316554,150,210,30
14,c,116.205366,40.145143,0.016432475247816,0.075967524752184,30,60,30
15,c,116.473127,39.998621,0.156297477417982,0.007752522582018,30,120,30
16,c,116.564156,39.919256,0.114633193693907,0.069126806306093,120,180,30
17,c,116.628119,39.824310,0.089707276911910,0.192142723088090,90,120,30
18,c,116.230168,40.071781,0.005244600427803,0.014635399572197,60,180,30
19,c,116.376508,40.031323,0.076841434672522,0.043998565327478,60,120,30
20,c,116.298797,39.952490,0.005812334380190,0.003987665619810,150,180,30
21,c,116.188288,39.785815,0.129951915298720,0.050728084701280,30,120,30
22,c,116.124940,39.789416,0.000254190290351,0.001185809709649,120,180,30
23,c,116.257688,40.099361,0.000412971681811,0.000967028318189,120,240,30
24,c,116.556170,39.936915,0.067299823658933,0.031050176341067,90,180,30
25,c,116.635922,39.832181,0.092532277860734,0.185872722139266,90,120,30
26,c,116.105126,39.743710,0.000083209458860,0.002816790541140,60,180,30
27,c,116.466411,39.988646,0.002407746307427,0.000082253692573,60,120,30
28,c,116.598303,40.050973,0.139436224808049,0.012393775191951,150,180,30
29,c,116.424648,40.127548,0.113128038412900,0.081101961587100,60,150,30
30,c,116.376915,39.971917,0.001135292617316,0.000334707382684,120,180,30
31,c,116.707641,39.918890,0.015958323451874,0.017641676548126,0,120,30
32,c,116.198841,39.708363,0.012205051654276,0.046284948345724,120,210,30
33,c,116.495639,39.911295,0.142222377970788,0.058937622029212,90,120,30
34,c,116.224640,39.782793,0.140838738027650,0.008616261972350,0,90,30
35,c,116.568360,39.838198,0.011117706947069,0.016882293052931,90,120,30
36,c,116.353407,39.932741,0.088355956786890,0.019244043213110,120,210,30
37,c,116.276302,39.780674,0.113110478128204,0.062129521871796,120,180,30
38,c,116.646199,39.879243,0.015000134882527,0.019399865117473,30,150,30
39,c,116.326454,39.884205,0.214884360069147,0.019115639930853,120,180,30
40,c,116.470445,39.789310,0.071680275005692,0.142919724994308,30,150,30
41,c,116.454592,39.919255,0.005155672603554,0.001144327396446,30,90,30
42,c,116.189176,39.912679,0.187504784024798,0.421805215975202,120,150,30
43,c,116.166430,39.991848,0.060111894361420,0.301163105638580,120,180,30
44,c,116.312054,39.828131,0.156033369190278,0.033484630809722,0,60,30
45,c,116.561210,39.972870,0.042172525853329,0.012147474146671,0,90,30
46,c,116.392130,39.747772,0.003535135172309,0.011064864827691,30,90,30
47,c,116.196599,39.715292,0.052412363422595,0.117827636577405,120,240,30
48,c,116.452815,40.040456,0.197772639057056,0.051903360942944,150,240,30
49,c,116.303852,40.054474,0.067751795834336,0.087308204165664,150,180,30
50,c,116.413854,39.842250,0.266003495961743,0.169256504038257,150,240,30
51,c,116.194079,40.014206,0.146377416886199,0.511232583113801,30,60,30
52,c,116.359950,39.831423,0.927419424894528,0.424580575105472,0,120,30
53,c,116.594821,40.135412,0.177455763970665,0.025344236029335,120,180,30
54,c,116.490828,39.910101,0.962460390007223,0.389539609992777,210,240,30
55,c,116.466526,40.006020,1.235248948072385,0.116751051927615,120,180,30
56,c,116.164950,39.929904,0.138520741787971,0.537479258212029,90,120,30
57,c,116.316741,39.924148,0.001344576039492,0.000505423960508,0,60,30
58,c,116.546216,40.031957,0.341349177774088,0.009870822225912,90,120,30
59,c,116.426810,39.991620,0.006960060113107,0.001199939886893,60,150,30
60,c,116.545360,39.973302,0.006572442502739,0.001587557497261,180,210,30
61,c,116.586076,40.077451,0.236143328211836,0.002646671788164,60,150,30
