NAME : 800_2
TYPE : EVRP-TW-SPD
DIMENSION : 901
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
0,d,116.186690,40.057311,0.000000000000000,0.000000000000000,0,960,0
1,c,116.601568,39.951513,0.235440933804409,0.122439066195591,90,120,30
2,c,116.412138,39.956784,0.090294019504160,0.006865980495840,0,120,30
3,c,116.322119,39.932563,0.116898076684941,0.043241923315059,120,150,30
4,c,116.399498,39.925915,0.344167640635981,0.003432359364019,90,120,30
5,c,116.662575,39.868626,0.271798627426566,0.409561372573434,90,180,30
6,c,116.402981,39.939190,0.268491368610567,0.009268631389433,0,90,30
7,c,116.253428,40.052571,0.096189351017616,0.188850648982384,0,120,30
8,c,116.531504,40.018690,0.606190260295348,0.023609739704652,60,90,30
9,c,116.321862,39.969910,1.297117415937746,0.758782584062254,150,180,30
10,c,116.372615,39.861817,0.035696451801813,0.009583548198187,180,240,30
11,c,116.254576,39.816948,0.280773789548949,0.004466210451051,150,210,30
12,c,116.235474,40.073661,0.052298005888438,0.133181994111562,120,210,30
13,c,116.662640,39.902105,0.164003577148362,0.181456422851638,90,210,30
14,c,116.175597,40.138825,0.010006404572211,0.063613595427789,120,240,30
15,c,116.594660,39.909594,0.619041246996884,0.488338753003116,30,150,30
16,c,116.560182,39.926281,0.280633559040460,0.153166440959540,60,90,30
17,c,116.455684,40.020494,0.289773152104888,0.050126847895112,90,120,30
18,c,116.178557,39.933607,0.231239022211896,0.653800977788104,120,180,30
19,c,116.206420,39.910762,0.219454628510898,0.345485371489102,90,150,30
20,c,116.526048,40.125240,0.212783556448031,0.062416443551969,150,210,30
21,c,116.141472,39.956932,0.088480688484537,0.599699311515463,0,60,30
22,c,116.484398,39.991689,1.095090037863688,0.010589962136312,60,150,30
23,c,116.213881,40.162757,0.004388179137819,0.018391820862181,0,90,30
24,c,116.169919,40.081007,0.030231358579711,0.178648641420289,0,90,30
25,c,116.368982,39.991744,0.260772263263466,0.107567736736534,60,150,30
26,c,116.584462,39.775935,0.090108689211986,0.321131310788014,30,120,30
27,c,116.373762,39.896645,0.992912027244936,0.055907972755064,0,120,30
28,c,116.575505,40.034110,0.333663056042521,0.030936943957479,120,240,30
29,c,116.579401,39.799296,0.042233172391315,0.106726827608685,60,180,30
30,c,116.405098,39.854012,0.194039837790075,0.094520162209925,120,240,30
31,c,116.370587,39.879335,0.030956410476281,0.004363589523719,0,90,30
32,c,116.577420,39.820522,0.190426278439795,0.367433721560205,120,240,30
33,c,116.567662,39.807068,0.028484557733359,0.062875442266641,90,180,30
34,c,116.501883,39.943854,0.177964644041909,0.045615355958091,120,240,30
35,c,116.428632,39.942630,0.222427175465352,0.007452824534648,90,180,30
36,c,116.171591,39.916688,0.066803882526849,0.193426117473151,120,240,30
37,c,116.413422,40.108700,0.128820416408488,0.088629583591512,90,210,30
38,c,116.340421,39.962202,0.069320612348970,0.029319387651030,0,60,30
39,c,116.490455,40.062981,0.005233483772269,0.001086516227731,60,180,30
40,c,116.173078,39.829917,0.082218767652818,0.110131232347182,0,90,30
41,c,116.485587,39.749063,0.056630254857320,0.247369745142680,90,210,30
42,c,116.270369,40.064991,0.271974014565264,0.479845985434736,120,240,30
43,c,116.410394,39.749525,0.042993138786473,0.141516861213527,60,180,30
44,c,116.367430,39.943948,0.169350869742911,0.032789130257089,30,150,30
45,c,116.622613,39.828987,0.044115524886560,0.088524475113440,120,240,30
46,c,116.344687,40.098548,0.018265142360304,0.020194857639696,60,90,30
47,c,116.412047,39.921248,0.203300451784899,0.014939548215101,120,240,30
48,c,116.666681,39.963302,0.203299618023005,0.130480381976996,180,210,30
49,c,116.623855,40.034764,0.024445092020583,0.004914907979417,30,150,30
50,c,116.260720,39.867382,0.528826500386416,0.197873499613584,210,240,30
51,c,116.116424,39.698811,0.055660756228833,0.074379243771167,180,210,30
52,c,116.441446,39.907006,0.146736692294399,0.036973307705601,0,90,30
53,c,116.414931,40.116648,0.097493380769847,0.069421619230153,210,240,30
54,c,116.657571,39.936746,0.142804073173840,0.112995926826160,180,210,30
55,c,116.259966,39.902255,0.024877782371327,0.016322217628673,30,60,30
56,c,116.428845,39.977030,0.184960731874228,0.018499268125772,0,120,30
57,c,116.116080,40.043544,0.030887717398935,0.735672282601065,0,30,30
58,c,116.489800,39.986323,0.556397712638553,0.023642287361447,60,180,30
59,c,116.677240,40.003634,0.114207721889221,0.052012278110779,120,240,30
60,c,116.554579,39.988100,0.189061928154099,0.039238071845901,60,180,30
61,c,116.269235,40.142660,0.038197504009950,0.090262495990050,120,240,30
62,c,116.390683,39.869448,0.010760863542672,0.003159136457328,60,180,30
63,c,116.443659,40.085047,0.076473839898836,0.034626160101164,60,150,30
64,c,116.451792,40.123530,0.002964220152049,0.001655779847951,0,90,30
65,c,116.300304,39.988022,0.178243683420176,0.154792316579824,90,180,30
