NAME : 800_4
TYPE : EVRP-TW-SPD
DIMENSION : 901
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
0,d,116.169919,40.081007,0.000000000000000,0.000000000000000,0,960,0
1,c,116.601568,39.951513,0.105822488336825,0.053677511663175,30,90,30
2,c,116.412138,39.956784,0.146980401211354,0.012519598788646,60,150,30
3,c,116.322119,39.932563,0.000752780120754,0.000287219879246,60,180,30
4,c,116.399498,39.925915,0.018013559532701,0.000026440467299,120,150,30
5,c,116.662575,39.868626,0.097757398952189,0.145242601047811,150,210,30
6,c,116.402981,39.939190,0.088947933413544,0.003852066586456,120,210,30
7,c,116.253428,40.052571,0.017011276472634,0.033826723527366,120,240,30
8,c,116.531504,40.018690,0.100252512666971,0.003027487333029,0,90,30
9,c,116.321862,39.969910,0.033032275145117,0.019767724854883,180,210,30
10,c,116.372615,39.861817,0.131222074520908,0.033827925479092,120,180,30
11,c,116.254576,39.816948,0.030340607232056,0.000744392767944,0,60,30
12,c,116.235474,40.073661,0.012860952521960,0.033139047478040,0,90,30
13,c,116.662640,39.902105,0.002369918930722,0.002580081069278,150,240,30
14,c,116.175597,40.138825,0.025715079786387,0.165084920213613,120,210,30
15,c,116.594660,39.909594,0.315706612073932,0.244293387926068,60,180,30
16,c,116.560182,39.926281,0.004958340961350,0.002641659038650,0,120,30
17,c,116.455684,40.020494,0.001082042230447,0.000197957769553,0,90,30
18,c,116.178557,39.933607,0.086059529334832,0.246120470665168,0,120,30
19,c,116.206420,39.910762,0.004029038012196,0.006430961987804,60,90,30
20,c,116.526048,40.125240,0.008280196631564,0.002519803368436,120,150,30
21,c,116.141472,39.956932,0.005864507404188,0.040135492595812,0,30,30
22,c,116.484398,39.991689,0.001198600237346,0.000001399762654,60,120,30
23,c,116.213881,40.162757,0.009359528467513,0.039640471532487,30,60,30
24,c,116.435160,39.841622,0.008280216390918,0.006239783609082,60,120,30
25,c,116.368982,39.991744,0.004899990026237,0.002080009973763,90,150,30
26,c,116.584462,39.775935,0.000281743720691,0.000993256279309,90,150,30
27,c,116.373762,39.896645,0.047794001781081,0.002265998218919,120,180,30
28,c,116.575505,40.034110,0.027724525775849,0.002315474224151,150,210,30
29,c,116.579401,39.799296,0.014976911886733,0.037403088113267,150,210,30
30,c,116.405098,39.854012,0.129649238412795,0.061530761587205,0,90,30
31,c,116.370587,39.879335,0.040959879503311,0.005380120496689,60,150,30
32,c,116.577420,39.820522,0.210574499541571,0.401115500458429,90,180,30
33,c,116.567662,39.807068,0.059914933561702,0.130635066438298,120,240,30
34,c,116.501883,39.943854,0.409941954394498,0.100738045605502,60,180,30
35,c,116.428632,39.942630,0.064890488394794,0.001609511605206,120,240,30
36,c,116.171591,39.916688,0.331682596512226,0.971337403487774,0,60,30
37,c,116.413422,40.108700,0.127236290741570,0.089363709258430,120,240,30
38,c,116.340421,39.962202,0.784996614587869,0.341503385412131,0,30,30
39,c,116.490455,40.062981,0.058577950064228,0.012762049935772,120,210,30
40,c,116.173078,39.829917,0.223132670540831,0.303317329459169,120,240,30
41,c,116.485587,39.749063,0.004185649497756,0.018094350502244,0,120,30
42,c,116.270369,40.064991,0.016809046644107,0.030050953355893,120,240,30
43,c,116.410394,39.749525,0.083501846822269,0.271838153177731,90,210,30
44,c,116.367430,39.943948,0.341041578819391,0.069488421180609,60,180,30
45,c,116.622613,39.828987,0.141057761346564,0.279482238653436,180,210,30
46,c,116.344687,40.098548,0.205676133677978,0.231083866322022,120,150,30
47,c,116.412047,39.921248,0.534315951160253,0.034434048839747,180,210,30
48,c,116.666681,39.963302,0.169006233997211,0.106133766002789,210,240,30
49,c,116.623855,40.034764,0.028750282758610,0.005489717241390,120,150,30
50,c,116.260720,39.867382,0.156655315069108,0.060444684930892,120,180,30
51,c,116.116424,39.698811,0.070292012004584,0.092547987995416,90,120,30
52,c,116.441446,39.907006,0.486939462722726,0.117560537277274,210,240,30
53,c,116.414931,40.116648,0.049577062351099,0.036022937648901,120,150,30
54,c,116.657571,39.936746,0.486718430022037,0.377781569977963,120,180,30
55,c,116.259966,39.902255,0.007963305006073,0.005336694993927,210,240,30
56,c,116.428845,39.977030,0.855169254917135,0.093520745082865,60,120,30
57,c,116.116080,40.043544,0.013028400028973,0.313051599971027,30,60,30
58,c,116.489800,39.986323,0.015565252681202,0.000524747318798,60,120,30
59,c,116.677240,40.003634,0.201668288031896,0.089371711968104,180,210,30
60,c,116.554579,39.988100,1.002320100638731,0.197829899361268,120,180,30
61,c,116.269235,40.142660,0.001427051643344,0.003412948356656,0,60,30
62,c,116.390683,39.869448,0.796829709362940,0.225250290637060,120,180,30
63,c,116.443659,40.085047,0.042644901960311,0.019835098039689,180,240,30
64,c,116.451792,40.123530,0.022725172631425,0.012994827368575,60,120,30
65,c,116.300304,39.988022,0.003996181488376,0.003533818511624,120,180,30
66,c,116.183096,39.701018,0.002166379746848,0.014893620253152,90,150,30
67,c,116.271700,39.696305,0.009427015090994,0.337152984909006,150,210,30
68,c,116.195216,39.828493,0.041380454320013,0.033239545679987,120,180,30
69,c,116.476932,39.879978,0.014011310764187,0.007948689235813,90,150,30
70,c,116.225847,40.143419,0.088495797889054,0.314174202110946,150,210,30
71,c,116.418194,39.935658,0.172784442936674,0.003615557063326,180,210,30
72,c,116.325976,40.165618,0.182521688650166,0.306178311349834,120,180,30
73,c,116.301821,39.788007,1.051189801227373,0.689710198772627,150,180,30
74,c,116.357250,39.877552,0.183693420426162,0.015866579573838,120,180,30
75,c,116.408927,39.862725,0.205584796351112,0.085625203648888,180,210,30
76,c,116.607442,39.980989,0.273502076206218,0.100907923793782,120,180,30
77,c,116.264527,39.904420,0.061528185017797,0.039451814982203,210,240,30
78,c,116.348770,39.709968,0.014674332662653,0.149915667337347,120,180,30
79,c,116.526961,39.813701,0.005135518773897,0.008964481226103,0,120,30
80,c,116.537335,39.874379,0.137247528482412,0.119832471517588,210,240,30
81,c,116.422373,39.922823,0.029361127813984,0.002698872186016,0,90,30
82,c,116.317850,40.049692,0.010162505698743,0.011137494301257,120,150,30
83,c,116.558528,39.770781,0.000687581989068,0.002452418010932,0,120,30
84,c,116.494686,39.859979,0.057947760353256,0.048492239646744,120,150,30
85,c,116.653142,39.912428,0.052542215995999,0.050287784004001,60,180,30
86,c,116.539637,40.031550,0.014558770086484,0.000141229913516,120,240,30
87,c,116.437659,39.922118,0.078473312727381,0.011526687272619,0,120,30
88,c,116.414636,40.081922,0.144528880919009,0.084791119080991,60,180,30
89,c,116.608911,39.943043,0.276176364584835,0.160443635415165,0,120,30
90,c,116.240179,39.832163,0.464453766432746,0.123716233567254,30,150,30
91,c,116.624930,39.922502,0.064321896521350,0.049928103478650,0,120,30
92,c,116.443819,39.737954,0.317659650387997,1.560910349612003,120,240,30
93,c,116.157995,39.971411,0.026683307503672,0.133296692496328,30,150,30
94,c,116.402641,39.869400,0.321989108391481,0.108010891608519,120,240,30
95,c,116.498756,40.137610,0.209270815170882,0.090609184829118,90,180,30
96,c,116.576626,39.932080,0.137920797230325,0.075699202769675,60,150,30
97,c,116.459352,39.926201,0.164864648051010,0.032775351948990,120,210,30
98,c,116.339701,40.000489,0.015592422856289,0.010037577143711,60,150,30
99,c,116.580670,39.847048,0.001630797873687,0.002319202126313,30,120,30
100,c,116.455124,39.817649,0.054160337638215,0.065729662361785,60,150,30
101,c,116.414650,39.844925,0.071313866005054,0.043586133994946,120,210,30
102,c,116.320712,39.911024,1.140139107993483,0.302660892006517,60,150,30
103,c,116.187568,39.855124,0.017087455101540,0.022912544898460,0,60,30
104,c,116.660333,39.956927,0.093106660453226,0.060393339546774,180,240,30
105,c,116.382861,39.870491,0.016114950409608,0.003885049590392,60,120,30
106,c,116.602154,39.951390,0.064482483947106,0.032867516052894,180,240,30
107,c,116.598924,39.896730,0.010516389470758,0.009483610529242,90,120,30
108,c,116.293006,39.907580,0.042180834778122,0.017819165221878,30,60,30
109,c,116.244166,40.042737,0.038838403455860,0.081211596544140,0,60,30
110,c,116.414572,40.009596,0.118176281712414,0.034523718287586,60,90,30
111,c,116.207234,40.065070,0.003709277588551,0.012610722411449,0,120,30
112,c,116.498353,39.934944,0.011716384384662,0.003283615615338,60,90,30
113,c,116.397493,39.887702,0.021131431089954,0.004008568910046,0,120,30
114,c,116.279376,39.756590,0.018254370853073,0.021865629146927,120,240,30
115,c,116.374850,40.056219,0.088148788065998,0.061251211934002,90,210,30
116,c,116.408855,39.920865,0.141558412949934,0.007841587050066,120,240,30
117,c,116.318109,40.013436,0.002870974465856,0.002529025534144,120,240,30
118,c,116.452279,39.748087,0.000549363909378,0.002170636090622,120,240,30
119,c,116.393179,40.122868,0.009314052836497,0.008205947163503,120,210,30
120,c,116.595639,39.929766,0.010429860382110,0.006530139617890,60,150,30
121,c,116.487234,40.133630,0.024032345768663,0.011107654231337,90,180,30
122,c,116.165116,39.871749,0.019701212214028,0.048138787785972,150,240,30
123,c,116.277710,40.042378,0.006139693824963,0.009280306175037,120,210,30
124,c,116.194162,40.007520,0.016054959301666,0.051785040698334,120,210,30
125,c,116.566022,39.778848,0.045103934124311,0.144636065875689,30,120,30
126,c,116.411912,39.916844,0.325932367697094,0.027667632302906,60,150,30
127,c,116.437106,39.920872,0.151137343776273,0.022862656223727,60,120,30
128,c,116.599102,39.772456,0.003515065846322,0.013584934153678,60,120,30
129,c,116.443319,39.881481,0.011334479748910,0.004725520251090,60,120,30
130,c,116.390961,40.116369,0.008397445805367,0.007277554194633,180,240,30
131,c,116.320231,39.954882,0.080899207168402,0.042301792831598,0,120,30
132,c,116.606759,39.894672,0.006278140643402,0.005971859356598,0,120,30
133,c,116.252625,40.078747,0.014783665279933,0.032856334720067,30,150,30
134,c,116.647880,39.897239,0.005186176553054,0.005613823446946,90,210,30
135,c,116.246718,40.040702,0.021216313493957,0.042863686506043,120,180,30
136,c,116.343155,39.976824,0.006577496396862,0.003262503603138,60,90,30
137,c,116.535963,40.124322,0.011697337339328,0.003182662660672,0,60,30
138,c,116.169350,40.093857,0.005622923047713,0.035177076952288,0,120,30
139,c,116.411440,39.956709,0.003973194353456,0.000346805646544,0,120,30
140,c,116.298525,40.111116,0.001336684185988,0.002263315814012,0,120,30
141,c,116.203074,39.747912,0.007330752239095,0.003469247760905,90,180,30
142,c,116.097985,39.986269,0.000000000000000,0.102720000000000,0,90,30
143,c,116.671750,39.886428,0.089552387083193,0.115887612916807,30,150,30
144,c,116.293570,39.855023,0.205818664284235,0.014721335715765,150,240,30
145,c,116.500452,39.783334,0.005397782661978,0.013162217338022,60,120,30
146,c,116.478996,40.014860,0.370137835172942,0.033862164827058,120,240,30
147,c,116.340721,40.038179,0.003396396928003,0.002843603071997,90,180,30
148,c,116.459293,39.829528,0.224437846066961,0.234562153933039,0,90,30
149,c,116.569730,39.803575,0.138758673885084,0.318441326114916,60,120,30
150,c,116.351898,39.825749,0.349926027052302,0.167273972947698,150,180,30
151,c,116.604977,39.918527,0.026623903365111,0.019676096634889,90,210,30
152,c,116.177798,39.829510,0.069928875778492,0.084841124221508,60,180,30
153,c,116.161266,39.972374,0.034758390330257,0.163546609669743,0,90,30
154,c,116.120459,39.963404,0.000300977082075,0.004379022917925,0,60,30
155,c,116.327497,39.772979,0.230465322882910,0.279684677117090,90,120,30
156,c,116.296617,40.158843,0.129885039504404,0.263564960495596,120,240,30
157,c,116.327706,39.795505,0.028433049655430,0.020766950344570,30,120,30
158,c,116.259961,39.735708,0.011357950913905,0.021742049086095,150,240,30
159,c,116.538987,40.054967,0.153717730235413,0.009282269764587,150,240,30
160,c,116.527949,39.847399,0.007804232038297,0.008995767961703,30,120,30
161,c,116.326410,39.884319,0.026038680530642,0.002161319469358,150,240,30
162,c,116.583582,39.762536,0.012148915691806,0.053251084308194,60,120,30
163,c,116.283098,39.777327,0.028009947378269,0.019430052621731,30,120,30
164,c,116.253246,39.905355,0.323704385585301,0.248675614414699,30,90,30
165,c,116.502255,39.953948,0.359025115239369,0.071344884760631,150,210,30
166,c,116.148390,39.867188,0.170759365858579,0.592415634141421,120,150,30
167,c,116.118358,39.744257,0.006422540921649,0.014577459078351,0,90,30
168,c,116.496966,40.095030,0.241544640850396,0.072865359149604,0,60,30
169,c,116.443437,40.020307,0.414928222993368,0.093021777006632,120,150,30
170,c,116.444703,39.860382,0.007567736259249,0.004552263740751,150,180,30
171,c,116.293638,39.945433,0.242918641744800,0.162161358255200,120,240,30
172,c,116.434328,39.881502,0.009167518919238,0.003482481080762,90,150,30
173,c,116.428901,40.143464,0.026957811757606,0.020442188242394,180,240,30
174,c,116.306186,40.124993,0.002455081700513,0.004124918299487,60,90,30
175,c,116.311595,40.016133,0.001391626435108,0.001328373564892,60,150,30
176,c,116.588646,39.793364,0.000953772892310,0.002646227107690,60,120,30
177,c,116.382400,39.749230,0.020152261454464,0.058327738545536,120,150,30
178,c,116.393017,40.031609,0.031763392157729,0.015336607842271,90,120,30
179,c,116.520403,39.925765,0.002215173090941,0.000894826909059,0,90,30
180,c,116.268232,39.774478,0.004789386757602,0.002930613242398,0,60,30
181,c,116.545907,39.809461,0.007472482839650,0.014727517160350,60,120,30
182,c,116.656850,39.892983,0.001295462714370,0.001504537285630,180,210,30
183,c,116.230996,39.778936,0.062212848519893,0.012087151480107,90,180,30
184,c,116.364302,39.878255,0.012669806105718,0.001415193894282,180,210,30
185,c,116.505000,39.852726,0.049046431715744,0.047573568284256,0,120,30
186,c,116.614302,39.878936,0.010617467109216,0.012182532890784,30,150,30
